Player,Rk,G,Date,Age,Tm,Column1,OPP,2,GS,MP,FG,FGAVG,FGA,FGAAVG,FG%,FG%AVG,3P,3PAVG,3PA,3PAAVG,3P%,3P%AVG,FT,FTAVG,FTA,FTAAVG,FT%,FT%AVG,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Bucket
Brunson,50.00,48.00,45325.00,27-156,NYK,,LAL,L (-8),1,44:43,15.00,12.50,31.00,26.50,0.48,0.47,1.00,1.50,6.00,6.00,0.17,0.25,5.00,8.00,6.00,9.50,0.83,0.85,2,4,6,10,0,0,3,1,36,26.1,-5,8.00
Brunson,51.00,49.00,45328.00,27-159,NYK,,MEM,W (+10),1,31:15,11.00,15.00,21.00,30.50,0.52,0.49,1.00,1.00,4.00,6.00,0.25,0.17,4.00,7.00,5.00,8.50,0.80,0.83,0,3,3,8,3,0,2,1,27,23.4,-3,6.00
Brunson,53.00,50.00,45332.00,27-163,NYK,,IND,L (-14),1,37:28,14.00,13.00,25.00,26.00,0.56,0.50,1.00,1.00,5.00,5.00,0.20,0.21,10.00,4.50,10.00,5.50,1.00,0.82,0,3,3,4,1,0,2,2,39,29.0,-7,8.00
Brunson,54.00,51.00,45334.00,27-165,NYK,@,HOU,L (-2),1,38:48,10.00,12.50,25.00,23.00,0.40,0.54,2.00,1.00,6.00,4.50,0.33,0.23,5.00,7.00,8.00,7.50,0.63,0.90,0,4,4,7,0,0,5,4,27,11.8,-1,6.00
Brunson,55.00,52.00,45336.00,27-167,NYK,@,ORL,L (-18),1,35:00,11.00,12.00,21.00,25.00,0.52,0.48,5.00,1.50,8.00,5.50,0.63,0.27,6.00,7.50,7.00,9.00,0.86,0.81,1,0,1,6,2,0,3,0,33,26.2,-2,7.00
Brunson,56.00,53.00,45344.00,27-175,NYK,@,PHI,W (+14),1,39:23,5.00,10.50,18.00,23.00,0.28,0.46,0.00,3.50,4.00,7.00,0.00,0.48,11.00,5.50,11.00,7.50,1.00,0.74,0,2,2,12,2,1,7,2,21,14.3,+20,5.00
Brunson,57.00,54.00,45346.00,27-177,NYK,,BOS,L (-14),1,37:34,12.00,8.00,25.00,19.50,0.48,0.40,4.00,2.50,9.00,6.00,0.44,0.31,6.00,8.50,6.00,9.00,1.00,0.93,1,2,3,9,1,0,4,0,34,25.9,-12,7.00
Brunson,58.00,55.00,45348.00,27-179,NYK,,DET,W (+2),1,39:36,11.00,8.50,26.00,21.50,0.42,0.38,3.00,2.00,11.00,6.50,0.27,0.22,10.00,8.50,11.00,8.50,0.91,1.00,0,1,1,12,2,0,4,3,35,26.3,+3,7.00
Brunson,60.00,56.00,45351.00,27-182,NYK,,GSW,L (-11),1,37:11,11.00,11.50,25.00,25.50,0.44,0.45,4.00,3.50,7.00,10.00,0.57,0.36,1.00,8.00,1.00,8.50,1.00,0.95,1,4,5,5,0,0,4,4,27,13.7,-14,6.00
Brunson,61.00,57.00,45354.00,27-185,NYK,@,CLE,W (+9),1,0:47,0.00,11.00,1.00,25.50,0.00,0.43,0.00,3.50,0.00,9.00,0.00,0.42,0.00,5.50,0.00,6.00,0.00,0.95,0,0,0,0,0,0,0,0,0,-0.7,-2,0.00
Brunson,63.00,58.00,45359.00,27-190,NYK,,ORL,W (+24),1,28:42,11.00,5.50,19.00,13.00,0.58,0.22,4.00,2.00,7.00,3.50,0.57,0.29,0.00,0.50,0.00,0.50,0.00,0.50,0,3,3,2,0,0,1,2,26,17.6,+23,6.00
Brunson,64.00,59.00,45361.00,27-192,NYK,,PHI,L (-6),1,32:24,6.00,5.50,22.00,10.00,0.27,0.29,1.00,2.00,9.00,3.50,0.11,0.29,6.00,0.00,8.00,0.00,0.75,0.00,2,1,3,8,0,0,2,1,19,10.1,+2,4.00
Brunson,65.00,60.00,45363.00,27-194,NYK,,PHI,W (+27),1,27:04,7.00,8.50,12.00,20.50,0.58,0.43,4.00,2.50,8.00,8.00,0.50,0.34,2.00,3.00,3.00,4.00,0.67,0.38,0,4,4,9,1,0,1,0,20,21.5,+24,4.00
Brunson,66.00,61.00,45365.00,27-196,NYK,@,POR,W (+12),1,37:56,14.00,6.50,30.00,17.00,0.47,0.43,2.00,2.50,10.00,8.50,0.20,0.31,15.00,4.00,17.00,5.50,0.88,0.71,1,0,1,4,1,1,5,0,45,29.0,+17,9.00
Brunson,67.00,62.00,45367.00,27-198,NYK,@,SAC,W (+7),1,36:14,17.00,10.50,28.00,21.00,0.61,0.53,5.00,3.00,10.00,9.00,0.50,0.35,3.00,8.50,4.00,10.00,0.75,0.77,1,3,4,2,4,1,6,1,42,30.1,+5,9.00
Brunson,68.00,63.00,45369.00,27-200,NYK,@,GSW,W (+7),1,35:14,12.00,15.50,25.00,29.00,0.48,0.54,3.00,3.50,9.00,10.00,0.33,0.35,7.00,9.00,8.00,10.50,0.88,0.82,0,5,5,7,1,0,3,2,34,24.5,+13,7.00
Brunson,69.00,64.00,45372.00,27-203,NYK,@,DEN,L (-13),1,34:04,11.00,14.50,23.00,26.50,0.48,0.54,2.00,4.00,7.00,9.50,0.29,0.42,2.00,5.00,3.00,6.00,0.67,0.81,0,2,2,9,0,0,0,1,26,20.4,-20,6.00
Booker,1.00,1.00,45223.00,26-359,PHO,@,GSW,W (+4),1,36:58,13.00,,21.00,,0.62,,3.00,,8.00,,0.38,,3.00,,3.00,,1.00,,1,5,6,8,1,0,6,4,32,23.7,+5,7.00
Booker,5.00,2.00,45232.00,27-003,PHO,,SAS,L (-11),1,35:14,10.00,,19.00,,0.53,,5.00,,7.00,,0.71,,6.00,,6.00,,1.00,,1,8,9,13,0,0,5,4,31,27.3,-2,7.00
Booker,11.00,3.00,45245.00,27-016,PHO,,MIN,W (+18),1,25:50,12.00,11.50,22.00,20.00,0.55,0.57,2.00,4.00,7.00,7.50,0.29,0.54,5.00,4.50,5.00,4.50,1.00,1.00,1,3,4,5,0,0,2,2,31,22.7,0,7.00
Booker,12.00,4.00,45247.00,27-018,PHO,@,UTA,W (+3),1,31:52,7.00,11.00,15.00,20.50,0.47,0.54,2.00,3.50,3.00,7.00,0.67,0.50,8.00,5.50,10.00,5.50,0.80,1.00,0,4,4,15,0,0,1,3,24,25.0,+9,5.00
Booker,13.00,5.00,45249.00,27-020,PHO,@,UTA,W (+3),1,40:05,8.00,9.50,21.00,18.50,0.38,0.51,2.00,2.00,7.00,5.00,0.29,0.48,8.00,6.50,8.00,7.50,1.00,0.90,1,4,5,8,0,1,3,5,26,17.7,+2,6.00
Booker,14.00,6.00,45251.00,27-022,PHO,,POR,W (+13),1,33:26,9.00,7.50,20.00,18.00,0.45,0.42,0.00,2.00,3.00,5.00,0.00,0.48,10.00,8.00,10.00,9.00,1.00,0.90,0,3,3,6,1,1,1,1,28,23.0,+18,6.00
Booker,15.00,7.00,45252.00,27-023,PHO,,GSW,W (+8),1,31:29,5.00,8.50,15.00,20.50,0.33,0.42,2.00,1.00,3.00,5.00,0.67,0.14,13.00,9.00,14.00,9.00,0.93,1.00,3,5,8,10,1,0,3,2,25,23.9,+23,5.00
Booker,16.00,8.00,45254.00,27-025,PHO,@,MEM,W (+21),1,33:22,15.00,7.00,21.00,17.50,0.71,0.39,3.00,1.00,4.00,3.00,0.75,0.33,7.00,11.50,9.00,12.00,0.78,0.96,1,4,5,4,4,1,5,3,40,33.7,+28,8.00
Booker,17.00,9.00,45256.00,27-027,PHO,@,NYK,W (+3),1,37:50,10.00,10.00,25.00,18.00,0.40,0.52,1.00,2.50,4.00,3.50,0.25,0.71,7.00,10.00,8.00,11.50,0.88,0.85,2,3,5,11,0,2,2,3,28,22.3,+15,6.00
Booker,18.00,10.00,45259.00,27-030,PHO,@,TOR,L (-7),1,32:30,2.00,12.50,12.00,23.00,0.17,0.56,0.00,2.00,4.00,4.00,0.00,0.50,4.00,7.00,4.00,8.50,1.00,0.83,0,5,5,5,0,0,2,3,8,2.2,-15,2.00
Booker,20.00,11.00,45262.00,27-033,PHO,,MEM,W (+7),1,37:07,9.00,6.00,21.00,18.50,0.43,0.28,3.00,0.50,8.00,4.00,0.38,0.13,13.00,5.50,13.00,6.00,1.00,0.94,1,9,10,7,1,0,2,2,34,29.4,+9,7.00
Booker,21.00,12.00,45265.00,27-036,PHO,@,LAL,L (-3),1,37:04,6.00,5.50,16.00,16.50,0.38,0.30,1.00,1.50,1.00,6.00,1.00,0.19,8.00,8.50,8.00,8.50,1.00,1.00,2,9,11,6,1,1,7,5,21,13.2,+2,5.00
Booker,22.00,13.00,45268.00,27-039,PHO,,SAC,L (-8),1,37:32,10.00,7.50,14.00,18.50,0.71,0.40,2.00,2.00,2.00,4.50,1.00,0.69,6.00,10.50,9.00,10.50,0.67,1.00,0,7,7,7,1,0,3,4,28,24.4,-6,6.00
Booker,23.00,14.00,45272.00,27-043,PHO,,GSW,W (+3),1,36:25,12.00,8.00,23.00,15.00,0.52,0.54,3.00,1.50,6.00,1.50,0.50,1.00,5.00,7.00,5.00,8.50,1.00,0.83,1,3,4,7,1,1,2,5,32,24.9,+15,7.00
Booker,24.00,15.00,45273.00,27-044,PHO,,BRK,L (-4),1,40:28,9.00,11.00,15.00,18.50,0.60,0.62,2.00,2.50,6.00,4.00,0.33,0.75,14.00,5.50,15.00,7.00,0.93,0.83,1,5,6,12,0,0,2,5,34,33.3,+16,7.00
Booker,25.00,16.00,45275.00,27-046,PHO,,NYK,L (-17),1,36:38,11.00,10.50,26.00,19.00,0.42,0.56,1.00,2.50,5.00,6.00,0.20,0.42,5.00,9.50,6.00,10.00,0.83,0.97,1,1,2,9,0,0,3,4,28,16.5,-18,6.00
Booker,26.00,17.00,45277.00,27-048,PHO,,WAS,W (+4),1,41:24,10.00,10.00,24.00,20.50,0.42,0.51,3.00,1.50,11.00,5.50,0.27,0.27,4.00,9.50,5.00,10.50,0.80,0.88,0,4,4,8,1,1,5,4,27,15.7,+2,6.00
Booker,27.00,18.00,45279.00,27-050,PHO,@,POR,L (-5),1,37:49,11.00,10.50,25.00,25.00,0.44,0.42,1.00,2.00,5.00,8.00,0.20,0.24,3.00,4.50,4.00,5.50,0.75,0.82,0,3,3,7,0,0,1,3,26,16.1,-9,6.00
Booker,28.00,19.00,45282.00,27-053,PHO,@,SAC,L (-15),1,36:28,9.00,10.50,20.00,24.50,0.45,0.43,0.00,2.00,3.00,8.00,0.00,0.24,6.00,3.50,9.00,4.50,0.67,0.78,2,2,4,7,0,0,0,1,24,18.9,-24,5.00
Booker,29.00,20.00,45285.00,27-056,PHO,,DAL,L (-14),1,40:25,6.00,10.00,14.00,22.50,0.43,0.45,1.00,0.50,4.00,4.00,0.25,0.10,7.00,4.50,10.00,6.50,0.70,0.71,0,3,3,10,1,1,3,5,20,16.0,-18,4.00
Booker,30.00,21.00,45287.00,27-058,PHO,@,HOU,W (+16),1,35:47,9.00,7.50,19.00,17.00,0.47,0.44,1.00,0.50,6.00,3.50,0.17,0.13,1.00,6.50,1.00,9.50,1.00,0.68,1,3,4,7,2,0,4,2,20,14.0,+13,4.00
Booker,31.00,22.00,45289.00,27-060,PHO,,CHO,W (+14),1,36:41,10.00,7.50,18.00,16.50,0.56,0.45,5.00,1.00,7.00,5.00,0.71,0.21,10.00,4.00,10.00,5.50,1.00,0.85,0,4,4,7,0,1,2,4,35,29.6,+11,7.00
Booker,32.00,23.00,45291.00,27-062,PHO,,ORL,W (+5),1,36:44,7.00,9.50,17.00,18.50,0.41,0.52,3.00,3.00,8.00,6.50,0.38,0.44,4.00,5.50,5.00,5.50,0.80,1.00,0,4,4,5,3,0,1,3,21,17.0,+13,5.00
Booker,33.00,24.00,45292.00,27-063,PHO,,POR,W (+21),1,30:57,4.00,8.50,16.00,17.50,0.25,0.48,1.00,4.00,4.00,7.50,0.25,0.54,1.00,7.00,2.00,7.50,0.50,0.90,3,5,8,6,1,0,2,2,10,6.0,+12,2.00
Booker,34.00,25.00,45294.00,27-065,PHO,,LAC,L (-9),1,37:06,11.00,5.50,15.00,16.50,0.73,0.33,5.00,2.00,8.00,6.00,0.63,0.31,8.00,2.50,9.00,3.50,0.89,0.65,0,2,2,6,0,0,6,4,35,25.7,-12,7.00
Booker,35.00,26.00,45296.00,27-067,PHO,,MIA,W (+16),1,34:41,9.00,7.50,19.00,15.50,0.47,0.49,2.00,3.00,7.00,6.00,0.29,0.44,0.00,4.50,0.00,5.50,0.00,0.69,0,5,5,10,2,0,3,2,20,17.0,+25,4.00
Booker,36.00,27.00,45298.00,27-069,PHO,,MEM,L (-6),1,37:15,9.00,10.00,17.00,17.00,0.53,0.60,2.00,3.50,6.00,7.50,0.33,0.46,4.00,4.00,5.00,4.50,0.80,0.44,0,0,0,8,2,1,2,4,24,20.0,+11,5.00
Booker,37.00,28.00,45299.00,27-070,PHO,@,LAC,L (-27),1,34:00,8.00,9.00,14.00,18.00,0.57,0.50,2.00,2.00,6.00,6.50,0.33,0.31,2.00,2.00,2.00,2.50,1.00,0.40,0,0,0,5,0,0,6,4,20,9.3,-31,4.00
Booker,38.00,29.00,45302.00,27-073,PHO,@,LAL,W (+18),1,33:31,11.00,8.50,22.00,15.50,0.50,0.55,2.00,2.00,6.00,6.00,0.33,0.33,7.00,3.00,7.00,3.50,1.00,0.90,0,5,5,5,3,0,3,2,31,24.2,+20,7.00
Booker,39.00,30.00,45305.00,27-076,PHO,@,POR,W (+11),1,39:00,14.00,9.50,22.00,18.00,0.64,0.54,1.00,2.00,6.00,6.00,0.17,0.33,5.00,4.50,5.00,4.50,1.00,1.00,0,6,6,7,0,0,0,2,34,30.1,+17,7.00
Booker,40.00,31.00,45307.00,27-078,PHO,,SAC,W (+2),1,38:14,5.00,12.50,14.00,22.00,0.36,0.57,1.00,1.50,3.00,6.00,0.33,0.25,5.00,6.00,6.00,6.00,0.83,1.00,0,4,4,11,0,0,2,4,16,13.1,+16,4.00
Booker,41.00,32.00,45310.00,27-081,PHO,@,NOP,W (+14),1,37:05,18.00,9.50,30.00,18.00,0.60,0.50,6.00,1.00,11.00,4.50,0.55,0.25,10.00,5.00,10.00,5.50,1.00,0.92,1,3,4,5,0,0,1,0,52,42.3,+12,11.00
Booker,42.00,33.00,45312.00,27-083,PHO,,IND,W (+7),1,35:48,9.00,11.50,24.00,22.00,0.38,0.48,1.00,3.50,7.00,7.00,0.14,0.44,7.00,7.50,9.00,8.00,0.78,0.92,1,5,6,8,2,0,2,2,26,19.0,+14,6.00
Booker,43.00,34.00,45313.00,27-084,PHO,,CHI,W (+2),1,40:37,6.00,13.50,11.00,27.00,0.55,0.49,2.00,3.50,6.00,9.00,0.33,0.34,2.00,8.50,3.00,9.50,0.67,0.89,0,4,4,5,1,0,2,2,16,13.2,-3,4.00
Booker,44.00,35.00,45315.00,27-086,PHO,@,DAL,W (+23),1,34:39,17.00,7.50,23.00,17.50,0.74,0.46,6.00,1.50,10.00,6.50,0.60,0.24,6.00,4.50,8.00,6.00,0.75,0.72,1,6,7,3,2,0,2,0,46,40.5,+33,10.00
Booker,45.00,36.00,45317.00,27-088,PHO,@,IND,L (-2),1,38:18,22.00,11.50,37.00,17.00,0.60,0.64,6.00,4.00,12.00,8.00,0.50,0.47,12.00,4.00,13.00,5.50,0.92,0.71,0,5,5,4,1,2,4,2,62,46.4,+1,13.00
Booker,46.00,37.00,45319.00,27-090,PHO,@,ORL,L (-15),1,36:13,17.00,19.50,26.00,30.00,0.65,0.67,1.00,6.00,2.00,11.00,0.50,0.55,9.00,9.00,11.00,10.50,0.82,0.84,1,3,4,3,1,2,4,3,44,32.7,-4,9.00
Booker,47.00,38.00,45320.00,27-091,PHO,@,MIA,W (+13),1,40:35,9.00,19.50,23.00,31.50,0.39,0.62,2.00,3.50,10.00,7.00,0.20,0.50,2.00,10.50,3.00,12.00,0.67,0.87,0,8,8,7,1,1,0,2,22,17.3,+18,5.00
Booker,48.00,39.00,45322.00,27-093,PHO,@,BRK,W (+16),1,36:03,9.00,13.00,17.00,24.50,0.53,0.52,4.00,1.50,6.00,6.00,0.67,0.35,0.00,5.50,0.00,7.00,0.00,0.74,0,3,3,8,2,1,2,5,22,18.9,+19,5.00
Booker,49.00,40.00,45324.00,27-095,PHO,@,ATL,L (-9),1,38:08,8.00,9.00,16.00,20.00,0.50,0.46,3.00,3.00,8.00,8.00,0.38,0.43,5.00,1.00,6.00,1.50,0.83,0.33,2,4,6,4,1,0,2,4,24,18.4,+4,5.00
Booker,50.00,41.00,45326.00,27-097,PHO,@,WAS,W (+28),1,25:39,4.00,8.50,11.00,16.50,0.36,0.51,1.00,3.50,3.00,7.00,0.33,0.52,5.00,2.50,5.00,3.00,1.00,0.42,0,1,1,6,0,0,0,4,14,10.8,+22,3.00
Booker,51.00,42.00,45328.00,27-099,PHO,,MIL,W (+8),1,37:40,12.00,6.00,21.00,13.50,0.57,0.43,2.00,2.00,6.00,5.50,0.33,0.35,6.00,5.00,10.00,5.50,0.60,0.92,0,1,1,4,0,0,1,3,32,21.4,+5,7.00
Booker,53.00,43.00,45332.00,27-103,PHO,@,GSW,L (-1),1,38:08,11.00,8.00,21.00,16.00,0.52,0.47,2.00,1.50,8.00,4.50,0.25,0.33,8.00,5.50,9.00,7.50,0.89,0.80,1,3,4,6,1,1,2,3,32,25.6,-3,7.00
Booker,54.00,44.00,45335.00,27-106,PHO,,SAC,W (+5),1,38:27,7.00,11.50,17.00,21.00,0.41,0.55,0.00,2.00,2.00,7.00,0.00,0.29,11.00,7.00,13.00,9.50,0.85,0.74,1,2,3,9,3,0,3,3,25,21.5,+5,5.00
Booker,55.00,45.00,45336.00,27-107,PHO,,DET,W (+16),1,5:24,2.00,9.00,5.00,19.00,0.40,0.47,1.00,1.00,2.00,5.00,0.50,0.13,2.00,9.50,2.00,11.00,1.00,0.87,1,0,1,1,1,0,1,1,7,5.3,+1,2.00
Booker,56.00,46.00,45344.00,27-115,PHO,@,DAL,L (-10),1,39:18,13.00,4.50,21.00,11.00,0.62,0.41,2.00,0.50,6.00,2.00,0.33,0.25,7.00,6.50,8.00,7.50,0.88,0.92,1,4,5,8,1,0,4,2,35,28.8,-14,7.00
Booker,57.00,47.00,45345.00,27-116,PHO,@,HOU,L (-4),1,36:14,7.00,7.50,24.00,13.00,0.29,0.51,0.00,1.50,4.00,4.00,0.00,0.42,11.00,4.50,11.00,5.00,1.00,0.94,1,4,5,2,1,1,1,3,25,13.8,-15,5.00
Booker,58.00,48.00,45347.00,27-118,PHO,,LAL,W (+10),1,38:25,8.00,10.00,18.00,22.50,0.44,0.46,1.00,1.00,4.00,5.00,0.25,0.17,4.00,9.00,4.00,9.50,1.00,0.94,1,2,3,9,1,0,3,2,21,16.4,+9,5.00
Booker,59.00,49.00,45351.00,27-122,PHO,,HOU,W (+5),1,39:14,13.00,7.50,27.00,21.00,0.48,0.37,6.00,0.50,11.00,4.00,0.55,0.13,3.00,7.50,3.00,7.50,1.00,1.00,1,6,7,3,1,1,1,4,35,25.0,+11,7.00
Booker,60.00,50.00,45353.00,27-124,PHO,,HOU,L (-9),1,38:21,7.00,10.50,17.00,22.50,0.41,0.46,2.00,3.50,4.00,7.50,0.50,0.40,8.00,3.50,8.00,3.50,1.00,1.00,0,2,2,5,1,0,5,5,24,13.0,-17,5.00
Booker,65.00,51.00,45362.00,27-133,PHO,@,CLE,W (+6),1,38:09,11.00,10.00,22.00,22.00,0.50,0.45,1.00,4.00,7.00,7.50,0.14,0.52,4.00,5.50,4.00,5.50,1.00,1.00,4,2,6,7,0,1,2,2,27,22.2,+12,6.00
Booker,66.00,52.00,45365.00,27-136,PHO,@,BOS,L (-15),1,37:50,9.00,9.00,20.00,19.50,0.45,0.46,1.00,1.50,6.00,5.50,0.17,0.32,4.00,6.00,4.00,6.00,1.00,1.00,0,2,2,7,0,0,0,3,23,16.9,-16,5.00
Booker,67.00,53.00,45366.00,27-137,PHO,@,CHO,W (+11),1,36:04,6.00,10.00,18.00,21.00,0.33,0.48,1.00,1.00,8.00,6.50,0.13,0.16,8.00,4.00,8.00,4.00,1.00,1.00,0,6,6,11,1,1,2,2,21,19.2,+17,5.00
Booker,68.00,54.00,45368.00,27-139,PHO,@,MIL,L (-11),1,40:03,11.00,7.50,22.00,19.00,0.50,0.39,0.00,1.00,5.00,7.00,0.00,0.15,1.00,6.00,2.00,6.00,0.50,1.00,1,8,9,6,1,1,2,3,23,17.4,-9,5.00
Booker,69.00,55.00,45371.00,27-142,PHO,,PHI,W (+13),1,34:43,7.00,8.50,15.00,20.00,0.47,0.42,1.00,0.50,5.00,6.50,0.20,0.06,3.00,4.50,4.00,5.00,0.75,0.75,5,4,9,11,2,0,2,4,18,20.7,+9,4.00
Booker,70.00,56.00,45372.00,27-143,PHO,,ATL,W (+13),1,31:52,10.00,9.00,15.00,18.50,0.67,0.48,6.00,0.50,8.00,5.00,0.75,0.10,4.00,2.00,4.00,3.00,1.00,0.63,1,3,4,2,0,0,2,5,30,22.5,-10,6.00
Tatum,1.00,1.00,45224.00,25-236,BOS,@,NYK,W (+4),1,38:39,13.00,,22.00,,0.59,,3.00,,8.00,,0.38,,5.00,,6.00,,0.83,,0,11,11,4,2,1,4,3,34,27.0,0,7.00
Tatum,2.00,2.00,45226.00,25-238,BOS,,MIA,W (+8),1,41:26,9.00,,22.00,,0.41,,3.00,,10.00,,0.30,,1.00,,3.00,,0.33,,0,8,8,5,1,0,2,4,22,12.7,+13,5.00
Tatum,3.00,3.00,45229.00,25-241,BOS,@,WAS,W (+19),1,27:36,14.00,11.00,21.00,22.00,0.67,0.50,4.00,3.00,9.00,9.00,0.44,0.34,1.00,3.00,1.00,4.50,1.00,0.58,0,6,6,3,0,0,2,2,33,25.0,+27,7.00
Tatum,4.00,4.00,45231.00,25-243,BOS,,IND,W (+51),1,26:34,9.00,11.50,15.00,21.50,0.60,0.54,3.00,3.50,5.00,9.50,0.60,0.37,9.00,1.00,10.00,2.00,0.90,0.67,2,10,12,4,0,0,2,1,30,27.5,+36,6.00
Tatum,5.00,5.00,45234.00,25-246,BOS,@,BRK,W (+10),1,40:52,10.00,11.50,20.00,18.00,0.50,0.63,6.00,3.50,10.00,7.00,0.60,0.52,6.00,5.00,6.00,5.50,1.00,0.95,1,10,11,1,0,0,3,1,32,23.0,+18,7.00
Tatum,6.00,6.00,45236.00,25-248,BOS,@,MIN,L (-5),1,42:58,12.00,9.50,22.00,17.50,0.55,0.55,2.00,4.50,8.00,7.50,0.25,0.60,6.00,7.50,8.00,8.00,0.75,0.95,0,5,5,2,5,0,6,2,32,21.7,+3,7.00
Tatum,7.00,7.00,45238.00,25-250,BOS,@,PHI,L (-3),1,37:05,6.00,11.00,14.00,21.00,0.43,0.52,2.00,4.00,6.00,9.00,0.33,0.43,2.00,6.00,3.00,7.00,0.67,0.88,1,14,15,6,3,0,2,2,16,17.5,-1,4.00
Tatum,8.00,8.00,45240.00,25-252,BOS,,BRK,W (+14),1,33:18,6.00,9.00,17.00,18.00,0.35,0.49,4.00,2.00,11.00,7.00,0.36,0.29,7.00,4.00,9.00,5.50,0.78,0.71,1,9,10,3,0,0,2,1,23,15.8,+28,5.00
Tatum,9.00,9.00,45241.00,25-253,BOS,,TOR,W (+23),1,34:05,10.00,6.00,18.00,15.50,0.56,0.39,3.00,3.00,9.00,8.50,0.33,0.35,4.00,4.50,6.00,6.00,0.67,0.72,0,5,5,4,0,1,1,2,27,20.8,+42,6.00
Tatum,10.00,10.00,45243.00,25-255,BOS,,NYK,W (+16),1,39:28,13.00,8.00,23.00,17.50,0.57,0.45,5.00,3.50,12.00,10.00,0.42,0.35,4.00,5.50,5.00,7.50,0.80,0.72,1,5,6,7,1,0,3,5,35,26.8,+12,7.00
Tatum,11.00,11.00,45245.00,25-257,BOS,@,PHI,W (+10),1,38:30,10.00,11.50,23.00,20.50,0.44,0.56,4.00,4.00,10.00,10.50,0.40,0.38,5.00,4.00,6.00,5.50,0.83,0.73,2,6,8,6,2,0,3,1,29,22.5,+2,6.00
Tatum,12.00,12.00,45247.00,25-259,BOS,@,TOR,W (+3),1,37:25,8.00,11.50,22.00,23.00,0.36,0.50,1.00,4.50,11.00,11.00,0.09,0.41,0.00,4.50,0.00,5.50,0.00,0.82,1,6,7,2,1,0,3,3,17,5.5,-4,4.00
Tatum,13.00,13.00,45249.00,25-261,BOS,@,MEM,W (+2),1,35:15,7.00,9.00,13.00,22.50,0.54,0.40,1.00,2.50,1.00,10.50,1.00,0.25,5.00,2.50,6.00,3.00,0.83,0.42,2,7,9,5,1,1,8,4,20,12.4,-1,4.00
Tatum,14.00,14.00,45250.00,25-262,BOS,@,CHO,L (-3),1,43:54,15.00,7.50,28.00,17.50,0.54,0.45,7.00,1.00,15.00,6.00,0.47,0.55,8.00,2.50,10.00,3.00,0.80,0.42,0,13,13,6,0,2,3,1,45,36.7,-5,9.00
Tatum,15.00,15.00,45252.00,25-264,BOS,,MIL,W (+3),1,36:01,7.00,11.00,17.00,20.50,0.41,0.54,2.00,4.00,9.00,8.00,0.22,0.73,7.00,6.50,9.00,8.00,0.78,0.82,0,11,11,4,0,1,2,2,23,17.1,-2,5.00
Tatum,16.00,16.00,45254.00,25-266,BOS,@,ORL,L (-17),1,38:55,7.00,11.00,16.00,22.50,0.44,0.47,0.00,4.50,3.00,12.00,0.00,0.34,12.00,7.50,13.00,9.50,0.92,0.79,0,5,5,3,2,0,2,3,26,19.6,-21,6.00
Tatum,17.00,17.00,45256.00,25-268,BOS,,ATL,W (+10),1,38:48,11.00,7.00,25.00,16.50,0.44,0.43,5.00,1.00,13.00,6.00,0.39,0.11,7.00,9.50,10.00,11.00,0.70,0.85,1,8,9,4,2,0,6,2,34,20.8,+3,7.00
Tatum,18.00,18.00,45258.00,25-270,BOS,,CHI,W (+27),1,35:33,8.00,9.00,16.00,20.50,0.50,0.44,2.00,2.50,8.00,8.00,0.25,0.19,3.00,9.50,3.00,11.50,1.00,0.81,1,6,7,4,0,0,4,2,21,13.5,+18,5.00
Tatum,19.00,19.00,45261.00,25-273,BOS,,PHI,W (+6),1,27:27,6.00,9.50,9.00,20.50,0.67,0.47,2.00,3.50,5.00,10.50,0.40,0.32,7.00,5.00,9.00,6.50,0.78,0.85,0,7,7,4,1,1,7,1,21,15.5,-7,5.00
Tatum,20.00,20.00,45264.00,25-276,BOS,@,IND,L (-10),1,37:22,13.00,7.00,26.00,12.50,0.50,0.58,2.00,2.00,8.00,6.50,0.25,0.33,4.00,5.00,7.00,6.00,0.57,0.89,1,11,12,6,1,0,2,2,32,24.2,-14,7.00
Tatum,21.00,21.00,45268.00,25-280,BOS,,NYK,W (+10),1,38:36,8.00,9.50,18.00,17.50,0.44,0.58,3.00,2.00,9.00,6.50,0.33,0.33,6.00,5.50,8.00,8.00,0.75,0.67,0,6,6,5,1,0,0,3,25,19.9,+17,5.00
Tatum,22.00,22.00,45272.00,25-284,BOS,,CLE,W (+7),1,40:34,7.00,10.50,19.00,22.00,0.37,0.47,2.00,2.50,9.00,8.50,0.22,0.29,9.00,5.00,9.00,7.50,1.00,0.66,0,10,10,5,0,2,4,3,25,17.2,+9,5.00
Tatum,23.00,23.00,45274.00,25-286,BOS,,CLE,W (+9),1,36:26,9.00,7.50,22.00,18.50,0.41,0.41,3.00,2.50,10.00,9.00,0.30,0.28,6.00,7.50,8.00,8.50,0.75,0.88,3,8,11,3,0,3,3,1,27,19.7,+2,6.00
Tatum,24.00,24.00,45275.00,25-287,BOS,,ORL,W (+17),1,38:47,11.00,8.00,22.00,20.50,0.50,0.39,2.00,2.50,9.00,9.50,0.22,0.26,6.00,7.50,9.00,8.50,0.67,0.88,0,6,6,4,0,0,2,3,30,19.2,+14,6.00
